,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Day,Month,Year,distance
24195,20.0,4.6,1.0,2.0,0,4,4,1.0,1.0,1.0,44,12,3,2022,12.255014344808073
24196,33.0,4.5,6.0,4.0,1,1,4,1.0,0.0,1.0,31,27,3,2022,13.788846116844857
24197,34.0,4.9,4.0,4.0,2,1,2,1.0,0.0,1.0,30,20,3,2022,12.099251698245435
24198,38.0,4.8,4.0,2.0,2,3,3,1.0,0.0,2.0,27,19,3,2022,4.537640130462831
24199,20.0,4.8,2.0,2.0,2,1,3,1.0,0.0,2.0,22,26,3,2022,7.6835568584307055
24200,21.0,4.8,2.0,3.0,2,4,2,1.0,0.0,1.0,27,21,3,2022,5.9592668959195505
24201,26.0,4.7,4.0,2.0,2,3,3,0.0,0.0,1.0,23,13,2,2022,7.461235500824858
24202,30.0,4.8,6.0,1.0,1,3,3,0.0,0.0,2.0,22,8,3,2022,14.15280068944862
24203,25.0,4.7,2.0,4.0,1,2,4,0.0,0.0,1.0,22,20,3,2022,10.564596934159045
24204,27.0,4.8,6.0,1.0,1,1,3,0.0,0.0,2.0,22,28,3,2022,1.5093764432903984
24205,32.0,4.9,1.0,2.0,1,4,3,0.0,0.0,1.0,18,1,4,2022,7.5624912888618505
24206,34.0,4.9,1.0,4.0,1,3,4,3.0,1.0,1.0,47,12,2,2022,12.107186670957672
24207,22.0,4.3,2.0,1.0,0,2,4,0.0,0.0,1.0,29,3,4,2022,4.537989684962777
24208,37.0,4.6,4.0,1.0,2,1,3,1.0,0.0,1.0,26,30,3,2022,7.763180727989849
24209,20.0,4.9,5.0,1.0,0,4,4,1.0,0.0,1.0,17,21,3,2022,4.469310320115588
24210,37.0,4.3,2.0,4.0,2,1,3,1.0,0.0,1.0,38,20,3,2022,10.757014337994818
24211,23.0,4.7,2.0,3.0,1,1,4,1.0,0.0,1.0,28,3,3,2022,6.037116126733091
24212,29.0,4.7,3.0,2.0,2,2,2,0.0,0.0,2.0,25,31,3,2022,10.867300462045637
24213,25.0,4.9,2.0,3.0,0,1,4,1.0,0.0,1.0,18,11,3,2022,6.081596950436747
24214,34.0,4.3,1.0,4.0,0,4,4,1.0,0.0,1.0,31,5,4,2022,7.4502858459465395
24215,36.0,4.4,1.0,2.0,1,2,4,0.0,0.0,1.0,40,23,3,2022,16.72059667667663
24216,29.0,4.9,3.0,1.0,1,3,3,1.0,0.0,2.0,15,1,3,2022,1.5126917819907382
24217,28.0,4.6,6.0,2.0,2,1,4,0.0,0.0,1.0,14,14,3,2022,13.830131455505844
24218,37.0,4.1,4.0,4.0,1,2,3,0.0,0.0,1.0,34,28,3,2022,7.44897015193315
24219,35.0,4.5,1.0,2.0,2,3,2,0.0,0.0,2.0,16,30,3,2022,4.717601092054723
24220,23.0,4.3,2.0,1.0,0,3,4,1.0,0.0,2.0,21,3,4,2022,3.1161407812913753
24221,39.0,4.7,1.0,1.0,2,4,3,0.0,0.0,1.0,15,30,3,2022,1.554514382187431
24222,29.0,4.7,3.0,4.0,0,1,4,1.0,0.0,1.0,24,24,3,2022,7.56206997216252
24223,36.0,4.6,5.0,4.0,2,2,3,1.0,0.0,1.0,38,26,3,2022,9.190403105302817
24224,35.0,4.6,3.0,4.0,1,3,4,1.0,0.0,1.0,27,23,3,2022,10.707286388619469
24225,37.0,4.7,1.0,3.0,1,1,3,1.0,0.0,1.0,37,15,2,2022,6.290134677634678
24226,30.0,4.6,6.0,2.0,1,3,3,1.0,0.0,1.0,18,3,4,2022,7.546401421474732
24227,34.0,4.6,4.0,4.0,2,3,3,1.0,0.0,2.0,28,14,3,2022,10.865776701899593
24228,50.0,6.0,,,3,3,4,0.0,0.0,1.0,17,15,3,2022,16454.249026966525
24229,30.0,4.7,5.0,4.0,0,3,4,1.0,0.0,1.0,28,15,3,2022,4.527997212574592
24230,28.0,4.9,5.0,4.0,1,2,3,0.0,0.0,1.0,23,30,3,2022,7.790401360105807
24231,30.0,4.8,6.0,3.0,1,1,4,0.0,0.0,1.0,16,5,3,2022,5.958965689666703
24232,38.0,4.7,5.0,2.0,1,1,4,1.0,0.0,1.0,39,4,4,2022,19.76105000353837
24233,26.0,4.5,5.0,2.0,2,1,3,0.0,0.0,1.0,15,11,2,2022,4.717601092054723
24234,28.0,4.9,2.0,4.0,0,4,4,1.0,0.0,1.0,25,27,3,2022,13.68216458927001
24235,39.0,4.9,6.0,2.0,2,2,4,0.0,0.0,1.0,25,10,3,2022,20.851578809643392
24236,34.0,4.7,5.0,4.0,2,4,2,2.0,0.0,1.0,38,16,2,2022,20.44292976252901
24237,37.0,4.4,3.0,3.0,0,1,4,1.0,0.0,1.0,43,1,3,2022,3.1046320933509697
24238,32.0,4.1,5.0,1.0,0,3,4,2.0,0.0,1.0,40,6,4,2022,17.07651409817472
24239,22.0,5.0,3.0,4.0,2,4,4,1.0,0.0,1.0,23,30,3,2022,9.122105539589876
24240,30.0,5.0,5.0,1.0,2,3,3,1.0,0.0,1.0,19,3,4,2022,4.656945385949658
24241,31.0,4.7,6.0,1.0,1,4,3,0.0,0.0,1.0,14,1,3,2022,4.46841244126484
24242,24.0,4.6,1.0,1.0,2,3,2,1.0,0.0,2.0,10,15,2,2022,4.4648087504102945
24243,23.0,4.9,1.0,2.0,0,4,4,1.0,0.0,1.0,28,15,3,2022,4.5607340557692995
24244,34.0,4.9,1.0,1.0,1,4,4,0.0,0.0,1.0,17,24,3,2022,4.589834614418575
24245,35.0,4.1,3.0,4.0,2,2,3,0.0,0.0,1.0,32,23,3,2022,19.91612261382003
24246,33.0,4.9,6.0,3.0,0,2,4,0.0,0.0,1.0,26,15,3,2022,3.040894085204392
24247,37.0,4.2,1.0,4.0,1,1,3,1.0,0.0,1.0,40,16,3,2022,17.098388556624265
24248,25.0,4.6,5.0,1.0,1,2,3,1.0,0.0,1.0,18,30,3,2022,3.0736267316959056
24249,27.0,4.7,1.0,1.0,1,2,3,1.0,0.0,2.0,11,30,3,2022,1.552479637305569
24250,39.0,4.5,6.0,2.0,0,4,4,1.0,0.0,1.0,28,29,3,2022,12.238686345325087
24251,23.0,4.7,1.0,1.0,2,3,2,1.0,0.0,1.0,11,17,2,2022,4.717601092054723
24252,37.0,4.8,4.0,2.0,1,1,4,1.0,0.0,1.0,29,1,4,2022,4.537905323142224
24253,35.0,4.8,3.0,2.0,2,2,4,1.0,0.0,1.0,34,28,3,2022,7.573523734183611
24254,29.0,4.9,6.0,1.0,0,3,4,1.0,0.0,2.0,12,15,2,2022,2.976599295045268
24255,32.0,4.9,2.0,1.0,1,2,4,1.0,0.0,1.0,16,14,2,2022,10.444757509939699
24256,30.0,4.7,5.0,1.0,0,2,4,0.0,0.0,1.0,20,5,3,2022,1.5322347904951212
24257,23.0,4.7,2.0,4.0,2,2,2,0.0,0.0,1.0,26,9,3,2022,7.562079321186873
24258,27.0,4.7,1.0,1.0,2,3,4,1.0,0.0,1.0,25,2,4,2022,19.975808791438837
24259,35.0,4.9,3.0,1.0,0,3,4,1.0,0.0,1.0,26,27,3,2022,10.881463659821659
24260,25.0,4.0,2.0,3.0,0,1,4,2.0,0.0,1.0,38,1,4,2022,6.290134677634678
24261,36.0,5.0,2.0,1.0,2,1,3,1.0,0.0,1.0,24,5,4,2022,1.554499492178499
24262,36.0,4.5,5.0,4.0,1,3,3,1.0,0.0,1.0,30,24,3,2022,4.663545220953049
24263,36.0,4.3,4.0,4.0,0,1,4,1.0,1.0,1.0,44,6,3,2022,20.182068898087945
24264,26.0,4.9,5.0,2.0,1,2,3,0.0,0.0,1.0,15,28,3,2022,4.674280112157594
24265,36.0,4.7,3.0,1.0,1,4,3,1.0,0.0,1.0,27,14,3,2022,12.416871691607229
24266,30.0,4.7,2.0,1.0,0,1,4,1.0,0.0,1.0,32,15,2,2022,4.53009567879979
24267,36.0,4.5,6.0,4.0,2,1,2,0.0,0.0,2.0,21,29,3,2022,19.976644021153277
24268,28.0,4.7,1.0,4.0,0,2,4,1.0,0.0,1.0,28,15,2,2022,4.464795901126843
24269,30.0,4.7,,,3,3,1,1.0,0.0,2.0,21,28,3,2022,4.596666925181729
24270,23.0,4.9,1.0,2.0,0,2,4,1.0,0.0,1.0,39,6,4,2022,12.161512247541806
24271,30.0,4.7,5.0,4.0,0,2,4,1.0,0.0,1.0,54,4,4,2022,19.65962528368346
24272,34.0,3.9,6.0,4.0,2,3,2,1.0,0.0,1.0,33,2,3,2022,11.007734763744619
24273,39.0,4.8,2.0,1.0,1,4,4,0.0,0.0,2.0,23,13,3,2022,9.314419797614722
24274,25.0,4.8,2.0,1.0,0,1,4,1.0,0.0,1.0,19,6,4,2022,10.588906536688036
24275,26.0,4.5,1.0,4.0,0,3,4,2.0,0.0,1.0,36,16,3,2022,13.830206237242644
24276,30.0,4.8,2.0,2.0,2,1,2,0.0,0.0,2.0,22,14,3,2022,17.09765154986503
24277,37.0,4.6,5.0,3.0,1,1,4,1.0,0.0,1.0,28,9,3,2022,3.040790211399868
24278,20.0,4.7,2.0,1.0,2,1,3,0.0,0.0,1.0,11,5,4,2022,7.762092914972131
24279,35.0,4.8,5.0,4.0,2,2,4,1.0,0.0,1.0,36,20,3,2022,10.707286388619469
24280,33.0,4.6,4.0,1.0,2,1,2,1.0,0.0,1.0,25,17,3,2022,1.552358479578188
24281,23.0,4.0,2.0,2.0,0,2,4,1.0,0.0,1.0,33,14,3,2022,16.90329321306572
24282,38.0,5.0,1.0,4.0,2,1,2,1.0,0.0,1.0,36,14,2,2022,20.44292976252901
24283,37.0,4.0,3.0,3.0,0,2,4,0.0,0.0,1.0,33,17,2,2022,5.8604999332887955
24284,32.0,4.8,1.0,4.0,2,3,3,1.0,0.0,1.0,28,28,3,2022,7.546670729115911
24285,36.0,4.9,6.0,1.0,1,1,4,0.0,,1.0,11,17,2,2022,2.937138138378984
24286,28.0,4.7,4.0,4.0,2,4,2,1.0,0.0,1.0,23,18,3,2022,17.29786575291325
24287,21.0,4.8,1.0,4.0,0,1,4,0.0,0.0,2.0,29,28,3,2022,9.435201537430713
24288,20.0,4.5,4.0,3.0,2,2,2,1.0,0.0,1.0,20,5,3,2022,6.232179267965744
24289,27.0,4.7,4.0,1.0,2,4,2,1.0,0.0,1.0,13,10,3,2022,12.435302723482993
24290,21.0,4.6,5.0,2.0,1,3,3,0.0,0.0,1.0,35,6,3,2022,16.72059667667663
24291,29.0,4.9,1.0,1.0,0,4,4,1.0,0.0,1.0,22,11,3,2022,1.558132234403597
24292,30.0,5.0,6.0,2.0,2,1,2,1.0,0.0,1.0,25,4,4,2022,16.90299374424528
24293,22.0,4.8,1.0,1.0,2,3,2,1.0,0.0,1.0,13,1,4,2022,3.0295127511631836
24294,23.0,4.7,6.0,1.0,1,1,3,1.0,0.0,1.0,23,3,4,2022,7.562921044749852
24295,36.0,4.6,2.0,1.0,2,3,3,1.0,0.0,2.0,28,28,3,2022,1.5203090529375691
24296,22.0,4.9,5.0,4.0,1,1,4,1.0,0.0,2.0,27,17,2,2022,7.803351143013898
24297,32.0,4.4,2.0,4.0,0,3,4,1.0,0.0,1.0,49,1,3,2022,8.938093974529659
24298,32.0,5.0,3.0,4.0,0,1,4,0.0,0.0,1.0,42,23,3,2022,13.612154686696034
24299,24.0,4.7,6.0,4.0,2,3,2,1.0,0.0,2.0,23,18,3,2022,13.989916877276224
24300,34.0,4.8,5.0,1.0,2,4,3,0.0,0.0,1.0,17,11,3,2022,1.5527001159062177
24301,21.0,4.1,4.0,1.0,0,2,4,1.0,0.0,1.0,18,1,4,2022,1.5725337292863206
24302,32.0,4.9,6.0,2.0,0,2,4,1.0,0.0,2.0,26,14,3,2022,20.177742451193726
24303,36.0,4.7,1.0,1.0,1,4,3,1.0,0.0,1.0,18,3,4,2022,4.657671710225091
24304,37.0,4.1,3.0,1.0,0,3,4,1.0,0.0,1.0,25,3,4,2022,4.537843333696582
24305,38.0,4.7,5.0,4.0,1,1,3,1.0,0.0,1.0,34,3,4,2022,9.192703790075399
24306,34.0,4.3,5.0,4.0,2,2,3,1.0,0.0,1.0,37,2,4,2022,20.44292976252901
24307,34.0,4.6,5.0,3.0,0,3,4,1.0,0.0,1.0,27,1,4,2022,6.1163872292651495
24308,25.0,4.7,5.0,4.0,0,4,4,1.0,0.0,1.0,36,6,3,2022,19.68824693188188
24309,38.0,4.8,3.0,1.0,2,3,2,1.0,0.0,1.0,22,14,2,2022,20.44292976252901
24310,25.0,4.8,4.0,2.0,1,3,3,0.0,0.0,2.0,21,11,2,2022,9.263603412236375
24311,30.0,4.7,4.0,3.0,1,4,4,1.0,0.0,1.0,27,7,3,2022,1.5130734557289574
24312,39.0,4.3,4.0,4.0,2,3,2,1.0,0.0,1.0,32,1,4,2022,4.717601092054723
24313,29.0,4.7,6.0,2.0,1,4,3,0.0,0.0,2.0,13,11,3,2022,6.049834150687111
24314,21.0,4.5,5.0,2.0,2,4,3,0.0,0.0,1.0,30,10,3,2022,10.64228895373847
24315,25.0,4.6,4.0,2.0,2,4,3,0.0,0.0,1.0,17,29,3,2022,20.25510293834014
24316,35.0,4.5,4.0,4.0,1,3,3,0.0,0.0,1.0,30,5,3,2022,9.193021332844006
24317,31.0,4.8,6.0,1.0,0,1,4,0.0,0.0,1.0,26,8,3,2022,12.464422665211641
24318,21.0,2.5,6.0,1.0,2,3,3,1.0,0.0,1.0,42,18,3,2022,10.587732954177016
24319,38.0,4.8,1.0,4.0,1,2,4,2.0,0.0,1.0,37,13,3,2022,4.537601588064418
24320,29.0,4.7,6.0,1.0,1,1,4,0.0,0.0,1.0,22,15,3,2022,3.025098484224585
24321,38.0,4.9,2.0,1.0,2,3,4,0.0,0.0,1.0,15,6,4,2022,20.181034547351857
24322,31.0,4.9,6.0,1.0,0,1,4,1.0,0.0,1.0,24,26,3,2022,2.979598701342017
24323,26.0,5.0,1.0,4.0,1,3,4,1.0,0.0,1.0,40,25,3,2022,17.097972349714478
24324,25.0,4.3,3.0,1.0,0,2,4,0.0,0.0,1.0,16,7,3,2022,3.0645346577470782
24325,39.0,4.5,2.0,1.0,0,2,4,0.0,0.0,1.0,29,18,3,2022,10.713210764297369
24326,35.0,4.3,6.0,4.0,0,3,4,1.0,0.0,1.0,33,10,3,2022,13.773737657079213
24327,30.0,4.6,3.0,1.0,1,3,4,1.0,0.0,1.0,27,21,3,2022,4.596477246825863
24328,38.0,4.3,1.0,2.0,1,3,3,1.0,0.0,1.0,39,6,3,2022,13.970652591255362
24329,30.0,4.7,5.0,4.0,0,1,4,1.0,0.0,1.0,24,17,2,2022,4.464828880999707
24330,30.0,4.8,4.0,4.0,1,3,3,0.0,0.0,1.0,28,1,4,2022,7.772096240718677
24331,27.0,4.9,6.0,1.0,0,4,4,1.0,0.0,1.0,29,16,3,2022,19.974568469352192
24332,25.0,4.7,1.0,1.0,2,4,3,1.0,0.0,1.0,14,1,3,2022,1.5581398113181721
24333,27.0,4.3,6.0,3.0,0,4,4,1.0,1.0,1.0,45,15,2,2022,5.968570257848264
24334,24.0,4.7,4.0,1.0,1,1,4,0.0,0.0,2.0,18,2,3,2022,12.294166376368977
24335,29.0,4.9,4.0,2.0,1,4,3,1.0,0.0,1.0,29,26,3,2022,9.076358225887306
24336,26.0,4.8,4.0,4.0,1,2,3,1.0,0.0,2.0,17,21,3,2022,9.326940869812669
24337,29.0,4.3,2.0,1.0,0,1,4,0.0,0.0,1.0,26,3,3,2022,9.055525276451691
24338,35.0,4.8,4.0,3.0,2,2,2,1.0,0.0,1.0,27,17,3,2022,3.1088209178697257
24339,25.0,4.8,3.0,1.0,1,2,3,1.0,0.0,1.0,18,14,2,2022,13.390667794393616
24340,22.0,4.8,6.0,1.0,2,4,2,1.0,0.0,1.0,15,28,3,2022,7.790944138439638
24341,30.0,4.3,1.0,3.0,0,4,4,1.0,0.0,1.0,32,7,3,2022,6.210061176099969
24342,32.0,4.6,2.0,1.0,2,2,3,0.0,0.0,2.0,28,26,3,2022,3.073618468414652
24343,25.0,4.1,2.0,2.0,0,2,4,1.0,0.0,1.0,35,29,3,2022,10.880935438433784
24344,28.0,4.7,1.0,4.0,2,2,4,1.0,0.0,1.0,28,30,3,2022,9.316114128266072
24345,25.0,4.2,4.0,2.0,0,4,4,1.0,0.0,1.0,33,31,3,2022,20.207240425375993
24346,24.0,4.6,5.0,2.0,2,1,2,2.0,0.0,1.0,35,14,2,2022,11.983431370375913
24347,24.0,4.1,5.0,4.0,1,3,4,0.0,0.0,1.0,41,25,3,2022,10.705559922396493
24348,30.0,4.7,6.0,4.0,1,1,4,0.0,0.0,1.0,16,6,3,2022,10.42814859368776
24349,23.0,4.5,3.0,1.0,1,2,4,0.0,0.0,1.0,15,26,3,2022,7.763180727989849
24350,31.0,4.8,4.0,1.0,2,3,4,1.0,0.0,2.0,26,3,4,2022,1.5367312329657887
24351,30.0,4.7,1.0,4.0,1,2,4,2.0,0.0,1.0,37,6,3,2022,11.916679298853872
24352,28.0,4.7,1.0,2.0,2,1,3,0.0,0.0,1.0,26,2,4,2022,13.787803344502166
24353,29.0,4.2,1.0,4.0,1,2,3,2.0,0.0,1.0,34,15,2,2022,9.435201537430713
24354,21.0,5.0,6.0,1.0,2,3,3,0.0,0.0,2.0,18,21,3,2022,7.762635434587184
24355,20.0,4.9,1.0,3.0,0,2,4,0.0,0.0,1.0,26,30,3,2022,6.218002348694166
24356,25.0,4.5,6.0,4.0,0,4,4,0.0,0.0,1.0,15,12,2,2022,19.671432725675597
24357,21.0,4.9,6.0,1.0,0,3,4,0.0,0.0,1.0,19,26,3,2022,1.5366213355986191
24358,38.0,5.0,3.0,1.0,2,4,3,1.0,0.0,1.0,28,16,2,2022,20.44292976252901
24359,37.0,4.0,5.0,4.0,2,4,4,1.0,0.0,1.0,48,4,4,2022,12.463861442061827
24360,21.0,4.6,4.0,4.0,1,3,3,0.0,0.0,2.0,20,16,2,2022,14.15280068944862
24361,35.0,4.1,5.0,3.0,1,1,3,1.0,0.0,1.0,39,1,4,2022,6.147073151032031
24362,32.0,3.9,3.0,4.0,2,1,3,2.0,0.0,1.0,36,23,3,2022,12.234750048931101
24363,20.0,4.7,1.0,1.0,2,3,4,0.0,0.0,1.0,21,27,3,2022,17.137487720369034
24364,30.0,4.9,5.0,2.0,1,1,3,0.0,0.0,1.0,30,2,4,2022,16.38435115645366
24365,34.0,4.6,1.0,1.0,2,1,3,1.0,0.0,1.0,17,1,3,2022,1.5369113551344378
24366,23.0,4.8,4.0,4.0,0,4,4,0.0,0.0,1.0,34,4,4,2022,11.916679298853872
24367,21.0,5.0,3.0,4.0,0,2,4,0.0,0.0,1.0,32,14,3,2022,12.257687886803152
24368,24.0,5.0,1.0,4.0,2,1,4,2.0,0.0,1.0,35,23,3,2022,10.867138302160235
24369,20.0,4.8,5.0,2.0,0,3,4,1.0,0.0,1.0,29,28,3,2022,6.037225392444489
24370,28.0,4.8,4.0,4.0,0,3,4,1.0,0.0,1.0,29,13,2,2022,7.63146393347645
24371,26.0,4.8,2.0,2.0,0,4,4,1.0,0.0,1.0,26,16,2,2022,12.077924313931087
24372,30.0,4.7,2.0,1.0,1,1,3,1.0,0.0,1.0,22,17,3,2022,9.088013799330726
24373,26.0,4.9,6.0,3.0,1,4,3,1.0,0.0,2.0,11,9,3,2022,6.232139486668676
24374,22.0,4.6,2.0,2.0,2,1,4,1.0,0.0,1.0,27,7,3,2022,6.128846407057289
24375,33.0,4.1,1.0,3.0,1,3,3,2.0,0.0,1.0,39,9,3,2022,6.147383751705012
24376,28.0,4.9,4.0,1.0,2,4,3,0.0,0.0,2.0,14,11,2,2022,1.5725337292863206
24377,21.0,4.8,5.0,4.0,0,1,4,1.0,0.0,1.0,43,20,3,2022,19.91612261382003
24378,32.0,4.8,6.0,1.0,2,2,2,1.0,0.0,1.0,29,25,3,2022,13.631228534496627
24379,25.0,4.6,1.0,4.0,0,1,4,1.0,0.0,1.0,41,27,3,2022,16.851738065958237
24380,20.0,4.7,4.0,1.0,1,1,4,1.0,0.0,1.0,17,5,4,2022,3.1050491911524856
24381,30.0,4.8,4.0,1.0,2,1,4,1.0,0.0,1.0,24,9,3,2022,4.674173521866497
24382,38.0,4.6,2.0,4.0,2,3,3,1.0,0.0,2.0,26,19,3,2022,9.31369151832629
24383,39.0,4.5,4.0,1.0,1,4,4,0.0,0.0,1.0,21,1,4,2022,3.145067434621583
24384,21.0,5.0,5.0,4.0,0,4,4,2.0,1.0,1.0,42,8,3,2022,13.970556078644558
24385,27.0,4.9,3.0,1.0,2,4,2,1.0,0.0,1.0,14,11,2,2022,2.9303146633917123
24386,34.0,4.8,5.0,1.0,1,1,3,1.0,0.0,1.0,15,21,3,2022,1.532201594325313
24387,21.0,5.0,6.0,4.0,1,3,4,1.0,0.0,2.0,19,6,4,2022,13.680927409308628
24388,36.0,4.0,4.0,1.0,0,4,4,0.0,0.0,1.0,20,19,3,2022,3.10480371051839
24389,23.0,4.9,5.0,1.0,0,1,4,1.0,0.0,1.0,15,3,4,2022,1.50946039783608
24390,21.0,5.0,6.0,4.0,0,1,4,1.0,0.0,2.0,28,10,3,2022,12.58026782240096
24391,32.0,4.5,3.0,2.0,1,1,4,0.0,0.0,1.0,26,3,4,2022,4.589499486380557
24392,29.0,5.0,6.0,1.0,1,4,4,1.0,0.0,1.0,29,31,3,2022,16.660108123692734
24393,32.0,4.7,4.0,1.0,1,2,3,1.0,0.0,1.0,26,21,3,2022,1.554514382187431
24394,21.0,5.0,2.0,4.0,1,2,4,1.0,0.0,1.0,29,1,4,2022,9.178605957041263
24395,32.0,4.0,3.0,2.0,0,1,4,1.0,0.0,1.0,32,11,3,2022,6.12862767048463
24396,36.0,4.8,3.0,1.0,1,3,4,1.0,0.0,1.0,21,11,2,2022,7.460843441737913
24397,31.0,5.0,6.0,3.0,2,3,3,1.0,0.0,1.0,20,17,2,2022,6.290134677634678
24398,24.0,4.9,5.0,4.0,0,3,4,1.0,0.0,1.0,46,4,3,2022,11.914594077317831
24399,39.0,4.0,4.0,2.0,0,3,4,3.0,0.0,1.0,48,23,3,2022,17.098754108174983
24400,29.0,4.5,3.0,2.0,2,3,4,0.0,0.0,2.0,16,14,3,2022,12.46439009964234
24401,36.0,4.8,1.0,2.0,0,1,4,1.0,0.0,1.0,30,17,3,2022,6.2104161583770905
24402,21.0,4.7,2.0,4.0,0,1,4,1.0,0.0,1.0,35,29,3,2022,16.636808584025314
24403,29.0,4.8,5.0,1.0,0,4,4,1.0,0.0,1.0,22,20,3,2022,12.257118233178526
24404,23.0,4.1,5.0,2.0,2,3,2,1.0,0.0,1.0,31,20,3,2022,10.90637937446933
24405,34.0,4.9,1.0,4.0,0,3,4,1.0,0.0,1.0,40,23,3,2022,20.44292976252901
24406,23.0,4.8,6.0,4.0,2,3,2,1.0,0.0,1.0,15,19,3,2022,7.601616771071131
24407,39.0,5.0,6.0,3.0,2,2,4,0.0,0.0,1.0,23,19,3,2022,6.049834150687111
24408,33.0,4.8,2.0,2.0,2,3,3,1.0,0.0,1.0,23,29,3,2022,11.917101549463018
24409,26.0,5.0,6.0,1.0,1,1,4,1.0,0.0,1.0,23,15,2,2022,4.476697312291878
24410,21.0,4.9,1.0,2.0,0,3,4,0.0,0.0,1.0,41,14,2,2022,14.044925285940236
24411,39.0,4.8,4.0,4.0,0,1,4,1.0,0.0,2.0,36,29,3,2022,17.07659663544434
24412,28.0,4.6,5.0,2.0,1,4,3,0.0,0.0,2.0,18,26,3,2022,4.657591594951663
24413,24.0,5.0,3.0,2.0,2,4,4,1.0,0.0,1.0,22,10,3,2022,12.435204072231482
24414,27.0,4.6,3.0,4.0,2,1,2,1.0,0.0,1.0,16,29,3,2022,16.721203191622664
24415,30.0,5.0,1.0,4.0,0,4,4,2.0,1.0,1.0,48,8,3,2022,12.116886186591207
24416,38.0,4.0,5.0,4.0,1,4,4,3.0,0.0,1.0,46,12,3,2022,12.241187680095402
24417,25.0,4.8,3.0,4.0,0,1,4,1.0,0.0,1.0,26,31,3,2022,12.257490517738725
24418,25.0,4.6,2.0,2.0,2,3,3,0.0,0.0,2.0,18,16,3,2022,10.564540523828766
24419,35.0,4.3,3.0,1.0,0,2,4,1.0,0.0,2.0,22,13,3,2022,3.0250598092769923
24420,37.0,4.6,6.0,2.0,2,3,3,1.0,0.0,1.0,26,6,3,2022,17.137487720369034
24421,24.0,4.9,5.0,1.0,0,1,4,1.0,0.0,1.0,20,3,4,2022,4.674318760489688
24422,38.0,4.1,3.0,1.0,0,1,4,1.0,0.0,1.0,26,1,4,2022,1.5725337292863206
24423,39.0,4.5,3.0,2.0,1,4,4,1.0,0.0,1.0,26,4,4,2022,19.760091519674855
24424,33.0,4.7,1.0,2.0,0,3,4,1.0,0.0,1.0,27,7,3,2022,4.610367445745231
24425,35.0,4.3,4.0,4.0,2,2,3,1.0,0.0,1.0,33,9,3,2022,4.663439017652866
24426,31.0,4.2,1.0,1.0,0,1,4,1.0,0.0,1.0,40,6,3,2022,17.13802213292784
24427,27.0,4.9,5.0,2.0,1,1,3,1.0,0.0,1.0,31,6,4,2022,10.564409665969912
24428,26.0,4.7,6.0,2.0,1,1,3,0.0,0.0,1.0,15,14,3,2022,10.724189700859627
24429,29.0,4.6,3.0,3.0,0,3,4,1.0,0.0,1.0,22,15,2,2022,5.952960450572389
24430,21.0,4.8,4.0,2.0,1,4,4,0.0,0.0,2.0,23,13,2,2022,4.579058880995207
24431,35.0,4.1,5.0,4.0,1,2,3,1.0,0.0,1.0,48,10,3,2022,12.075147204184079
24432,33.0,4.3,4.0,2.0,2,3,3,1.0,0.0,1.0,33,30,3,2022,7.772241951547877
24433,22.0,4.9,3.0,4.0,1,3,3,1.0,0.0,1.0,28,2,3,2022,12.256574293065931
24434,25.0,4.9,2.0,2.0,0,2,4,1.0,0.0,1.0,30,2,3,2022,20.44292976252901
24435,30.0,4.7,,,3,2,4,1.0,0.0,1.0,23,2,4,2022,4721.666497476867
24436,37.0,5.0,6.0,4.0,0,4,4,1.0,0.0,1.0,29,30,3,2022,9.12210840865768
24437,35.0,4.6,1.0,1.0,0,3,4,1.0,0.0,2.0,25,19,3,2022,1.5525609831259377
24438,33.0,4.8,2.0,4.0,1,2,3,1.0,0.0,1.0,31,3,3,2022,4.663438748149253
24439,21.0,4.6,5.0,3.0,0,3,4,0.0,0.0,1.0,22,7,3,2022,6.129085334980087
24440,22.0,4.7,5.0,4.0,0,4,4,2.0,0.0,2.0,42,16,2,2022,16.47643795427438
24441,29.0,5.0,6.0,2.0,2,2,4,0.0,0.0,2.0,13,14,2,2022,19.34383090814025
24442,31.0,4.9,5.0,1.0,1,3,4,0.0,0.0,1.0,19,28,3,2022,1.5147885720056022
24443,35.0,4.5,3.0,1.0,2,1,3,1.0,0.0,2.0,27,11,2,2022,1.46514001913691
24444,22.0,4.0,5.0,4.0,2,4,3,1.0,0.0,1.0,33,27,3,2022,13.773737657079213
24445,20.0,4.8,1.0,4.0,2,3,4,1.0,0.0,1.0,22,1,4,2022,9.220397882984454
24446,36.0,4.9,4.0,3.0,0,3,4,1.0,0.0,1.0,40,26,3,2022,6.210607623189759
24447,33.0,4.6,6.0,4.0,0,3,4,1.0,0.0,1.0,21,13,2,2022,4.476739560384126
24448,26.0,4.9,3.0,3.0,2,3,3,1.0,0.0,1.0,19,15,3,2022,6.1466221875497915
24449,35.0,4.6,2.0,4.0,1,2,3,1.0,0.0,1.0,29,16,3,2022,17.29786575291325
24450,30.0,4.7,5.0,3.0,2,4,3,1.0,0.0,2.0,22,13,2,2022,1.4652025098286778
24451,24.0,3.3,6.0,1.0,1,4,3,1.0,0.0,1.0,42,23,3,2022,10.427571382480743
