,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,Day,Month,Year
24972,22.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,,18,2,2022
24973,22.0,4.6,Windy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,15,,12,2,2022
24974,29.0,4.8,Windy,High,0,Snack,motorcycle,,No,,27,,3,4,2022
24975,,,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,22,,15,3,2022
24976,21.0,4.8,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,,4,4,2022
24977,21.0,4.5,Stormy,Jam,1,Drinks,scooter,0.0,No,Urban,17,,9,3,2022
24978,23.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,20,,24,3,2022
24979,22.0,4.9,Sunny,Low,2,Snack,motorcycle,0.0,No,Metropolitian,19,,11,2,2022
24980,33.0,4.7,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,32,,26,3,2022
24981,39.0,4.6,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,25,,24,3,2022
24982,23.0,4.9,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,27,,23,3,2022
24983,,,,,3,Meal,electric_scooter,0.0,No,Metropolitian,23,,25,3,2022
24984,35.0,5.0,Cloudy,Low,2,Buffet,scooter,0.0,No,Urban,17,,9,3,2022
24985,25.0,4.7,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,19,,26,3,2022
24986,25.0,4.7,Fog,High,0,Snack,motorcycle,1.0,No,,23,,13,3,2022
24987,20.0,4.0,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,33,,16,2,2022
24988,24.0,4.8,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,19,,10,3,2022
24989,20.0,4.9,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,24,,12,3,2022
24990,32.0,4.6,Fog,Low,1,Meal,scooter,1.0,No,,18,,30,3,2022
24991,22.0,4.9,Fog,Medium,2,Drinks,scooter,0.0,No,Urban,11,,3,3,2022
24992,,,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,15,,19,3,2022
24993,37.0,4.0,Windy,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,47,,20,3,2022
24994,26.0,4.6,Cloudy,Low,2,Snack,scooter,0.0,No,Urban,22,,14,3,2022
24995,33.0,4.7,Stormy,High,2,Buffet,motorcycle,0.0,No,Urban,25,,30,3,2022
24996,37.0,4.9,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,,11,3,2022
24997,37.0,4.8,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,25,,2,3,2022
24998,30.0,4.0,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,31,,17,2,2022
24999,26.0,4.6,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,26,,30,3,2022
25000,30.0,4.8,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,16,,3,4,2022
25001,27.0,4.8,Sunny,Medium,0,Meal,motorcycle,0.0,No,Urban,17,,17,3,2022
25002,39.0,4.7,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Urban,33,,17,2,2022
25003,22.0,4.7,Windy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,29,,12,2,2022
25004,31.0,4.5,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,28,,11,3,2022
25005,22.0,4.8,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,19,,3,3,2022
25006,25.0,4.1,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,,5,4,2022
25007,25.0,2.8,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,34,,6,3,2022
25008,30.0,4.9,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,35,,18,2,2022
25009,33.0,4.8,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,,3,3,2022
25010,26.0,4.9,Fog,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,27,,23,3,2022
25011,35.0,4.9,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,38,,10,3,2022
25012,26.0,4.8,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,20,,8,3,2022
25013,28.0,4.1,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,39,,31,3,2022
25014,36.0,4.3,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,33,,1,4,2022
25015,24.0,4.9,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,,21,3,2022
25016,29.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,23,,26,3,2022
25017,23.0,4.6,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,13,,1,3,2022
25018,38.0,4.9,Fog,Jam,1,Drinks,scooter,3.0,No,Metropolitian,49,,12,3,2022
25019,27.0,5.0,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,,14,2,2022
25020,30.0,4.2,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,32,,31,3,2022
25021,27.0,4.9,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,19,,28,3,2022
25022,23.0,4.7,Windy,Jam,1,Meal,motorcycle,0.0,No,,19,,4,4,2022
25023,20.0,4.7,Fog,High,1,Snack,motorcycle,0.0,No,Urban,21,,11,2,2022
25024,34.0,4.8,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,44,,25,3,2022
25025,24.0,5.0,Fog,Low,1,Drinks,scooter,1.0,No,Urban,20,,12,2,2022
25026,39.0,4.8,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,,17,3,2022
25027,25.0,4.7,Cloudy,Medium,1,Meal,motorcycle,1.0,No,,26,,12,3,2022
25028,28.0,4.3,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,40,,6,3,2022
25029,31.0,4.7,Fog,High,1,Snack,scooter,1.0,No,Metropolitian,27,,5,3,2022
25030,36.0,3.6,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,43,,6,3,2022
25031,39.0,4.8,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,34,,5,4,2022
25032,27.0,4.6,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,27,,13,3,2022
25033,36.0,4.6,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,25,,14,3,2022
25034,25.0,4.6,Fog,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,43,,12,2,2022
25035,31.0,4.7,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,39,,23,3,2022
25036,39.0,4.1,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,26,,19,3,2022
25037,22.0,4.8,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Urban,16,,29,3,2022
25038,,,Sandstorms,Medium,2,Snack,scooter,1.0,No,Urban,15,,18,3,2022
25039,39.0,5.0,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,12,,11,3,2022
25040,29.0,4.7,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,16,,15,2,2022
25041,36.0,5.0,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,22,,17,3,2022
25042,37.0,4.5,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,17,,17,3,2022
25043,29.0,4.2,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,,7,3,2022
25044,23.0,4.3,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,31,,1,3,2022
25045,28.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,23,,17,3,2022
25046,33.0,4.7,Cloudy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,43,,14,2,2022
25047,27.0,4.5,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,,4,3,2022
25048,25.0,4.8,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,21,,24,3,2022
25049,30.0,5.0,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,16,,1,4,2022
25050,33.0,4.8,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,40,,16,2,2022
25051,34.0,4.0,Cloudy,High,0,Buffet,motorcycle,1.0,No,Urban,34,,13,3,2022
25052,30.0,4.2,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,34,,21,3,2022
25053,38.0,4.1,Stormy,High,1,Buffet,scooter,1.0,No,Urban,33,,30,3,2022
25054,38.0,4.7,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,,4,4,2022
25055,28.0,4.8,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,22,,2,3,2022
25056,26.0,4.6,Fog,Jam,0,Buffet,motorcycle,2.0,No,Urban,46,,2,4,2022
25057,32.0,3.9,Stormy,Jam,2,Buffet,motorcycle,0.0,Yes,Metropolitian,42,,25,3,2022
25058,25.0,5.0,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,27,,16,3,2022
25059,24.0,4.7,Windy,Jam,2,Meal,electric_scooter,1.0,No,Urban,11,,7,3,2022
25060,25.0,5.0,Stormy,Low,1,Buffet,scooter,0.0,No,Urban,10,,2,3,2022
25061,23.0,4.8,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,15,,11,3,2022
25062,26.0,4.5,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Urban,19,,3,3,2022
25063,37.0,4.9,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,15,,13,3,2022
25064,22.0,4.8,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,,11,3,2022
25065,29.0,4.8,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,20,,17,3,2022
25066,21.0,5.0,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,,12,2,2022
25067,27.0,4.8,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,,9,3,2022
25068,38.0,4.0,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,33,,28,3,2022
25069,34.0,4.8,Stormy,Jam,2,Meal,scooter,1.0,No,,25,,12,2,2022
25070,24.0,4.4,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,,1,4,2022
25071,39.0,4.6,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,29,,20,3,2022
25072,22.0,4.6,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,26,,18,3,2022
25073,23.0,5.0,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,36,,16,3,2022
25074,26.0,4.5,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,18,,21,3,2022
25075,39.0,4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,26,,28,3,2022
25076,30.0,4.7,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,29,,11,3,2022
25077,34.0,4.9,Sunny,Low,1,Meal,motorcycle,0.0,No,Urban,10,,13,3,2022
25078,33.0,3.5,Stormy,Medium,1,Drinks,motorcycle,2.0,No,Metropolitian,38,,14,3,2022
25079,,,,,3,Drinks,scooter,1.0,No,Metropolitian,21,,30,3,2022
25080,25.0,4.6,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,23,,26,3,2022
25081,29.0,4.6,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,22,,20,3,2022
25082,34.0,4.8,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,28,,6,4,2022
25083,26.0,4.8,Cloudy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,36,,16,3,2022
25084,31.0,4.6,Cloudy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,30,,7,3,2022
25085,32.0,4.6,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,26,,29,3,2022
25086,38.0,4.7,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,43,,16,2,2022
25087,38.0,4.7,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,19,,13,3,2022
25088,31.0,4.8,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,26,,2,3,2022
25089,23.0,4.7,Windy,Low,2,Snack,scooter,0.0,No,Urban,11,,5,3,2022
25090,33.0,4.9,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,49,,19,3,2022
25091,30.0,4.4,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,37,,21,3,2022
25092,31.0,4.3,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,41,,30,3,2022
25093,34.0,4.8,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,42,,27,3,2022
25094,33.0,4.6,Sunny,High,1,Meal,motorcycle,1.0,No,Metropolitian,24,,26,3,2022
25095,33.0,4.1,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,38,,14,2,2022
25096,30.0,3.9,Sandstorms,Jam,2,Meal,motorcycle,2.0,No,Metropolitian,39,,16,3,2022
25097,34.0,4.4,Cloudy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,40,,18,2,2022
25098,30.0,4.1,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,34,,19,3,2022
25099,28.0,4.6,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,39,,31,3,2022
25100,33.0,4.9,Windy,Medium,0,Meal,motorcycle,1.0,No,Urban,26,,3,3,2022
25101,28.0,4.7,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,14,,17,2,2022
25102,31.0,4.2,Stormy,Jam,0,Buffet,motorcycle,3.0,No,Urban,42,,14,3,2022
25103,36.0,4.9,Fog,High,1,Buffet,scooter,0.0,No,Metropolitian,26,,11,2,2022
25104,33.0,4.1,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,34,,3,3,2022
25105,21.0,4.6,Cloudy,Medium,2,Drinks,scooter,1.0,No,Urban,19,,3,4,2022
25106,26.0,4.7,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,36,,2,3,2022
25107,24.0,4.6,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,,2,4,2022
25108,25.0,4.7,Fog,High,2,Buffet,electric_scooter,1.0,No,Urban,27,,5,3,2022
25109,34.0,4.8,Windy,Jam,1,Snack,scooter,0.0,No,Metropolitian,27,,17,3,2022
25110,26.0,4.8,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,13,,15,3,2022
25111,38.0,4.5,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,21,,3,3,2022
25112,31.0,4.8,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,,21,3,2022
25113,37.0,5.0,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Urban,26,,20,3,2022
25114,29.0,4.5,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,,5,3,2022
25115,25.0,4.4,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,17,,28,3,2022
25116,21.0,4.8,Windy,Jam,1,Drinks,scooter,1.0,No,Urban,16,,18,3,2022
25117,25.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,46,,2,3,2022
25118,27.0,4.8,Sunny,Jam,2,Buffet,electric_scooter,0.0,,Metropolitian,10,,2,3,2022
25119,32.0,4.6,Sunny,Low,1,Buffet,motorcycle,1.0,No,Urban,16,,4,3,2022
25120,29.0,4.8,Stormy,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,17,,23,3,2022
25121,30.0,4.1,Cloudy,Jam,2,Meal,scooter,2.0,No,,36,,17,3,2022
25122,28.0,4.9,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,21,,4,4,2022
25123,20.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,26,,1,3,2022
25124,31.0,4.1,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,42,,20,3,2022
25125,39.0,4.7,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,28,,2,4,2022
25126,38.0,4.9,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,18,,16,3,2022
25127,26.0,4.8,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,22,,30,3,2022
25128,27.0,4.8,Sunny,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,17,,16,3,2022
25129,36.0,4.5,Windy,Jam,1,Meal,scooter,1.0,No,Urban,31,,8,3,2022
25130,32.0,4.6,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,31,,26,3,2022
25131,38.0,4.1,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,44,,16,2,2022
25132,25.0,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,18,,28,3,2022
25133,21.0,5.0,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,10,,3,4,2022
25134,35.0,4.7,Windy,Low,1,Snack,scooter,1.0,No,Urban,21,,14,2,2022
25135,28.0,4.9,Windy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,22,,20,3,2022
25136,38.0,4.1,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,41,,2,3,2022
25137,27.0,5.0,Windy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,21,,5,3,2022
25138,24.0,4.6,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,19,,20,3,2022
25139,34.0,5.0,Fog,High,2,Buffet,motorcycle,1.0,No,Metropolitian,36,,17,2,2022
25140,39.0,4.9,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,,27,3,2022
25141,29.0,4.7,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,13,,3,4,2022
25142,33.0,4.5,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,23,,6,3,2022
25143,28.0,5.0,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,,30,3,2022
25144,26.0,4.7,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,29,,5,3,2022
25145,35.0,4.7,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,28,,3,3,2022
25146,33.0,4.1,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,37,,27,3,2022
25147,20.0,4.8,Fog,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,47,,4,3,2022
25148,32.0,5.0,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,15,,21,3,2022
25149,21.0,4.7,Cloudy,Low,1,Meal,scooter,,No,Metropolitian,15,,1,3,2022
25150,30.0,4.9,Fog,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,30,,8,3,2022
25151,28.0,4.7,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,23,,1,4,2022
25152,28.0,2.6,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,41,,4,4,2022
25153,25.0,4.7,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,,10,3,2022
25154,34.0,4.7,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,,30,3,2022
25155,25.0,4.7,Sunny,High,2,Drinks,electric_scooter,0.0,,Metropolitian,10,,3,4,2022
25156,32.0,4.5,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,40,,6,4,2022
25157,29.0,4.6,Windy,Medium,0,Snack,motorcycle,0.0,No,Urban,13,,30,3,2022
25158,31.0,4.8,Sunny,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,28,,27,3,2022
25159,24.0,4.1,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,,11,2,2022
25160,25.0,4.5,Windy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,11,,7,3,2022
25161,21.0,4.5,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,13,,16,2,2022
25162,26.0,4.7,Sunny,Medium,1,Buffet,motorcycle,0.0,No,,13,,7,3,2022
25163,34.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,,17,2,2022
25164,33.0,4.5,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,47,,14,2,2022
25165,33.0,4.9,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Urban,21,,9,3,2022
25166,,,,,3,Buffet,scooter,2.0,No,Metropolitian,32,,31,3,2022
25167,21.0,4.9,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,27,,30,3,2022
25168,32.0,4.8,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,26,,21,3,2022
25169,36.0,4.7,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,24,,11,3,2022
25170,,,Sunny,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,19,,25,3,2022
25171,,,,,3,Meal,electric_scooter,1.0,No,Metropolitian,25,,3,4,2022
25172,34.0,4.8,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,20,,16,2,2022
25173,20.0,4.9,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,12,,19,3,2022
25174,20.0,4.8,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,29,,20,3,2022
25175,31.0,4.9,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Metropolitian,24,,17,3,2022
25176,37.0,4.8,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,26,,17,3,2022
25177,21.0,4.7,Windy,Low,2,Snack,scooter,0.0,No,,15,,26,3,2022
25178,24.0,4.6,Windy,Low,1,Meal,scooter,0.0,No,Urban,10,,4,4,2022
25179,35.0,4.8,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,35,,27,3,2022
25180,22.0,4.9,Windy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,10,,25,3,2022
25181,38.0,4.9,Sunny,Jam,2,Snack,motorcycle,1.0,No,Urban,18,,19,3,2022
25182,27.0,4.7,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,27,,29,3,2022
25183,38.0,4.6,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,30,,20,3,2022
25184,,,,,3,Meal,scooter,1.0,No,Urban,15,,14,3,2022
25185,24.0,4.7,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,,1,4,2022
25186,36.0,4.2,Windy,Medium,2,Snack,scooter,0.0,No,Metropolitian,34,,6,3,2022
25187,39.0,4.7,Windy,Low,2,Meal,electric_scooter,1.0,No,Urban,21,,5,4,2022
25188,25.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Urban,24,,3,3,2022
25189,35.0,4.9,Sandstorms,Medium,2,Buffet,electric_scooter,0.0,No,Urban,22,,6,4,2022
25190,30.0,4.6,Windy,Jam,0,Snack,motorcycle,2.0,Yes,Urban,52,,18,3,2022
25191,28.0,4.8,Windy,High,2,Meal,electric_scooter,0.0,No,Metropolitian,16,,13,2,2022
25192,36.0,4.6,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,34,,1,3,2022
25193,23.0,5.0,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,,29,3,2022
25194,33.0,4.6,Stormy,High,1,Meal,scooter,1.0,No,Metropolitian,26,,11,2,2022
25195,32.0,4.8,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,,24,3,2022
25196,27.0,4.7,Fog,Medium,0,Snack,motorcycle,1.0,No,Urban,22,,24,3,2022
25197,33.0,4.8,Cloudy,Medium,2,Meal,scooter,0.0,No,Urban,15,,5,3,2022
25198,22.0,4.6,Sunny,Jam,2,Buffet,motorcycle,0.0,No,Urban,12,,30,3,2022
25199,36.0,5.0,Windy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,27,,13,3,2022
25200,38.0,4.2,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,37,,2,4,2022
25201,39.0,5.0,Cloudy,Low,1,Snack,scooter,0.0,No,Metropolitian,19,,13,2,2022
25202,,,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,24,,28,3,2022
25203,34.0,4.5,Fog,Medium,1,Buffet,scooter,1.0,No,Urban,17,,7,3,2022
25204,34.0,4.9,Cloudy,Jam,0,Meal,motorcycle,,No,Metropolitian,54,,29,3,2022
25205,33.0,5.0,Windy,Low,2,Snack,electric_scooter,1.0,No,Urban,21,,7,3,2022
25206,26.0,4.2,Stormy,Low,0,Meal,motorcycle,,No,Metropolitian,29,,13,2,2022
25207,34.0,4.9,Sandstorms,Low,2,Snack,scooter,0.0,No,Urban,22,,11,2,2022
25208,28.0,4.9,Fog,Low,1,Meal,scooter,1.0,,Metropolitian,14,,21,3,2022
25209,39.0,4.2,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,35,,13,3,2022
25210,38.0,4.5,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,26,,9,3,2022
25211,26.0,4.8,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,26,,9,3,2022
25212,38.0,4.6,Fog,Jam,2,Drinks,scooter,0.0,No,Metropolitian,42,,12,3,2022
25213,31.0,4.7,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,32,,28,3,2022
25214,22.0,4.8,Sandstorms,High,1,Snack,motorcycle,0.0,No,Urban,15,,21,3,2022
25215,23.0,4.6,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,17,,24,3,2022
25216,30.0,4.9,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,31,,1,3,2022
25217,30.0,4.6,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,25,,16,2,2022
25218,36.0,4.8,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,35,,16,3,2022
25219,,,,,2,Meal,motorcycle,0.0,No,Metropolitian,16,,4,3,2022
25220,36.0,4.7,Sunny,Low,1,Drinks,motorcycle,0.0,No,Urban,19,,16,2,2022
25221,31.0,4.6,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,16,,21,3,2022
25222,33.0,4.1,Fog,Jam,2,Meal,scooter,1.0,Yes,Metropolitian,43,,27,3,2022
25223,23.0,4.9,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,18,,21,3,2022
25224,22.0,4.6,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,41,,4,3,2022
25225,21.0,4.9,Fog,Low,1,Drinks,scooter,0.0,No,Urban,25,,27,3,2022
25226,38.0,4.1,Fog,Jam,1,Buffet,scooter,,No,Metropolitian,32,,15,3,2022
25227,31.0,4.8,Sunny,Medium,0,Meal,motorcycle,1.0,No,,25,,1,4,2022
25228,31.0,4.4,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,40,,14,2,2022
25229,32.0,4.8,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,,12,2,2022
25230,21.0,4.7,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,28,,12,3,2022
25231,26.0,4.8,Fog,High,1,Buffet,motorcycle,0.0,No,Metropolitian,22,,15,3,2022
25232,35.0,4.4,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,41,,13,3,2022
